Date,Time,Room,Temperature (°C),Humidity (%),Light (lux),Motion
22/2/2026,17:34:55,Bedroom,26.7,78.8,89.77,Detected
22/2/2026,17:34:01,Living Room,26.8,78.9,89.77,Not Detected
22/2/2026,17:34:00,Bedroom,26.7,78.5,89.77,Not Detected
22/2/2026,17:33:01,Bedroom,26.7,78.4,89.82,Not Detected
22/2/2026,17:32:53,Living Room,26.8,79,89.74,Not Detected
22/2/2026,17:31:01,Living Room,26.8,79,90.16,Not Detected
22/2/2026,17:31:00,Bedroom,26.7,78.4,90.21,Not Detected
22/2/2026,17:30:05,Living Room,26.8,79,89.72,Not Detected
22/2/2026,17:30:04,Bedroom,26.7,78.3,89.79,Not Detected
22/2/2026,17:28:58,Living Room,26.8,78.9,89.82,Not Detected
22/2/2026,17:28:57,Bedroom,26.7,78.3,89.82,Not Detected
22/2/2026,17:28:02,Living Room,26.8,78.9,89.72,Not Detected
22/2/2026,17:28:01,Bedroom,26.7,78.3,89.79,Not Detected
22/2/2026,17:26:00,Living Room,26.8,78.9,89.77,Not Detected
22/2/2026,17:25:59,Bedroom,26.7,78.3,89.77,Not Detected
22/2/2026,17:24:03,Living Room,26.8,78.8,89.72,Not Detected
22/2/2026,17:24:02,Bedroom,26.7,78.2,89.72,Not Detected
22/2/2026,17:22:00,Living Room,26.8,78.8,89.74,Not Detected
22/2/2026,17:21:59,Bedroom,26.7,78.2,89.77,Not Detected
22/2/2026,17:20:54,Living Room,26.8,78.7,89.72,Not Detected
22/2/2026,17:20:53,Bedroom,26.7,78.1,89.79,Not Detected
22/2/2026,17:19:58,Living Room,26.8,78.7,89.77,Not Detected
22/2/2026,17:19:57,Bedroom,26.7,78.1,89.79,Not Detected
22/2/2026,17:19:01,Living Room,26.8,78.7,89.69,Not Detected
22/2/2026,17:19:00,Bedroom,26.7,78,89.74,Not Detected
22/2/2026,17:17:55,Living Room,26.8,78.6,89.79,Not Detected
22/2/2026,17:17:54,Bedroom,26.7,78,89.69,Not Detected
22/2/2026,17:16:00,Living Room,26.8,78.6,89.67,Not Detected
22/2/2026,17:15:58,Bedroom,26.7,78,89.74,Not Detected
22/2/2026,17:15:04,Living Room,26.8,78.7,89.82,Not Detected
22/2/2026,17:15:03,Bedroom,26.7,77.9,89.72,Not Detected
22/2/2026,17:13:01,Bedroom,26.7,77.9,89.74,Not Detected
22/2/2026,17:12:53,Living Room,26.7,78.6,89.67,Not Detected
22/2/2026,17:11:56,Living Room,26.7,78.5,89.67,Not Detected
22/2/2026,17:11:55,Bedroom,26.7,77.9,89.77,Not Detected
22/2/2026,17:11:00,Living Room,26.8,78.5,89.67,Not Detected
22/2/2026,17:10:59,Bedroom,26.7,77.9,89.79,Not Detected
22/2/2026,17:10:04,Living Room,26.7,78.5,89.69,Not Detected
22/2/2026,17:10:03,Bedroom,26.7,77.8,89.69,Not Detected
22/2/2026,17:08:02,Living Room,26.7,78.4,89.74,Not Detected
22/2/2026,17:08:01,Bedroom,26.7,77.7,89.74,Not Detected
22/2/2026,17:06:01,Living Room,26.7,78.3,89.72,Not Detected
22/2/2026,17:05:59,Bedroom,26.7,77.6,89.74,Not Detected
22/2/2026,17:05:05,Living Room,26.7,78.2,89.69,Not Detected
22/2/2026,17:05:04,Bedroom,26.7,77.5,89.77,Not Detected
22/2/2026,17:03:01,Bedroom,26.8,77.5,89.79,Not Detected
22/2/2026,17:02:53,Living Room,26.7,78.2,89.74,Not Detected
22/2/2026,17:01:57,Living Room,26.7,78.2,89.67,Not Detected
22/2/2026,17:01:56,Bedroom,26.8,77.4,89.74,Not Detected
22/2/2026,17:01:01,Living Room,26.7,78.2,89.82,Not Detected
22/2/2026,17:01:00,Bedroom,26.8,77.4,89.79,Not Detected
22/2/2026,16:58:58,Living Room,26.7,78.1,89.72,Not Detected
22/2/2026,16:58:56,Bedroom,26.8,77.3,89.79,Not Detected
22/2/2026,16:58:02,Living Room,26.7,78.1,89.67,Not Detected
22/2/2026,16:58:00,Bedroom,26.8,77.2,89.74,Not Detected
22/2/2026,16:56:56,Living Room,26.7,78,89.72,Not Detected
22/2/2026,16:56:55,Bedroom,26.8,77.1,89.77,Not Detected
22/2/2026,16:56:01,Living Room,26.7,77.9,90.77,Not Detected
22/2/2026,16:55:59,Bedroom,26.8,77,0,Not Detected
22/2/2026,16:55:04,Bedroom,26.8,77,0,Not Detected
22/2/2026,16:54:56,Living Room,26.8,77.9,90.74,Not Detected
22/2/2026,16:54:00,Living Room,26.8,77.8,90.67,Not Detected
22/2/2026,16:53:59,Bedroom,26.8,76.8,0,Not Detected
22/2/2026,16:52:55,Living Room,26.8,77.8,90.7,Not Detected
22/2/2026,16:52:53,Bedroom,26.9,76.7,0,Not Detected
22/2/2026,16:51:59,Living Room,26.8,77.7,90.7,Not Detected
22/2/2026,16:51:57,Bedroom,26.9,76.5,0,Not Detected
22/2/2026,16:51:02,Bedroom,26.9,76.3,0,Not Detected
22/2/2026,16:50:54,Living Room,26.8,77.5,90.67,Not Detected
22/2/2026,16:50:06,Bedroom,27,76,0,Not Detected
22/2/2026,16:49:58,Living Room,26.8,77.3,90.89,Not Detected
22/2/2026,16:49:03,Living Room,26.9,77.2,90.94,Not Detected
22/2/2026,16:49:02,Bedroom,27.1,75.8,0,Not Detected
22/2/2026,16:47:02,Living Room,26.9,77.2,90.94,Not Detected
22/2/2026,16:47:01,Bedroom,27.1,75.7,0,Not Detected
22/2/2026,16:44:03,Living Room,26.8,77.2,90.94,Not Detected
22/2/2026,16:44:02,Bedroom,27.1,75.8,0,Not Detected
22/2/2026,16:42:56,Living Room,26.8,77.2,90.84,Not Detected
22/2/2026,16:42:54,Bedroom,27,75.8,0,Not Detected
22/2/2026,16:41:01,Living Room,26.8,77.2,90.87,Not Detected
22/2/2026,16:41:00,Bedroom,26.8,76.1,0,Not Detected
22/2/2026,16:40:06,Living Room,26.7,77,90.87,Not Detected
22/2/2026,16:40:04,Bedroom,26.8,76,0,Not Detected
22/2/2026,16:39:00,Living Room,26.7,77.1,90.89,Not Detected
22/2/2026,16:38:59,Bedroom,26.8,75.9,0,Not Detected
22/2/2026,16:37:55,Living Room,26.7,77.1,90.84,Not Detected
22/2/2026,16:37:54,Bedroom,26.8,75.9,0,Not Detected
22/2/2026,16:37:00,Living Room,26.7,77,90.74,Not Detected
22/2/2026,16:36:58,Bedroom,26.8,75.8,0,Not Detected
22/2/2026,16:36:03,Bedroom,26.8,75.8,0,Not Detected
22/2/2026,16:35:55,Living Room,26.7,76.9,2,Not Detected
22/2/2026,16:35:04,Living Room,26.8,76.9,1.95,Not Detected
22/2/2026,16:35:02,Bedroom,26.8,75.7,0,Not Detected
22/2/2026,16:33:00,Living Room,26.7,76.9,2.17,Not Detected
22/2/2026,16:32:58,Bedroom,26.8,75.7,0,Not Detected
22/2/2026,16:32:02,Bedroom,26.8,75.6,0,Not Detected
22/2/2026,16:31:54,Living Room,26.7,76.7,2.08,Not Detected
22/2/2026,16:30:56,Living Room,26.7,76.7,2.27,Not Detected
22/2/2026,16:30:55,Bedroom,26.8,75.4,0,Not Detected
22/2/2026,16:30:10,Living Room,26.7,76.6,2.3,Not Detected
22/2/2026,16:30:09,Bedroom,26.8,75.3,0,Not Detected
22/2/2026,16:29:02,Bedroom,26.9,75.2,0,Not Detected
22/2/2026,16:28:54,Living Room,26.7,76.5,2.2,Not Detected
22/2/2026,16:27:58,Living Room,26.7,76.4,2.2,Not Detected
22/2/2026,16:27:57,Bedroom,26.9,74.9,0,Not Detected
22/2/2026,16:27:02,Bedroom,27,74.7,0,Not Detected
22/2/2026,16:26:54,Living Room,26.7,76.4,1.95,Not Detected
22/2/2026,16:25:58,Living Room,26.7,76.5,2.15,Not Detected
22/2/2026,16:25:57,Bedroom,27.1,74.3,0,Not Detected
22/2/2026,16:24:57,Living Room,26.7,76.5,2.15,Not Detected
22/2/2026,16:24:56,Bedroom,27.1,74.4,0,Not Detected
22/2/2026,16:24:01,Living Room,26.7,76.5,1.98,Not Detected
22/2/2026,16:24:00,Bedroom,27.1,74.2,0,Not Detected
22/2/2026,16:22:55,Living Room,26.7,76.4,1.93,Not Detected
22/2/2026,16:22:54,Bedroom,27.1,74.1,0,Not Detected
22/2/2026,16:21:54,Living Room,26.7,76.3,1.98,Not Detected
22/2/2026,16:21:52,Bedroom,27.2,73.7,0,Not Detected
22/2/2026,16:20:54,Living Room,26.7,76.3,2.37,Not Detected
22/2/2026,16:20:53,Bedroom,27.3,73.4,0,Not Detected
22/2/2026,16:20:06,Bedroom,27.3,73.5,0,Not Detected
22/2/2026,16:19:58,Living Room,26.7,76.2,2,Detected
22/2/2026,16:18:59,Living Room,26.7,76.2,2,Not Detected
22/2/2026,16:18:58,Bedroom,27.3,73.5,0,Not Detected
22/2/2026,16:18:02,Bedroom,27.3,73.4,0,Not Detected
22/2/2026,16:17:53,Living Room,26.7,76.2,1.9,Detected
22/2/2026,16:17:01,Living Room,26.7,76.1,1.9,Not Detected
22/2/2026,16:17:00,Bedroom,27.2,73.5,0,Not Detected
22/2/2026,16:15:56,Living Room,26.7,76.1,1.9,Not Detected
22/2/2026,16:15:54,Bedroom,27.2,73.6,0,Not Detected
22/2/2026,16:15:06,Bedroom,27.2,73.7,0,Not Detected
22/2/2026,16:14:58,Living Room,26.7,76,1.98,Not Detected
22/2/2026,16:13:58,Living Room,26.7,75.9,2.22,Not Detected
22/2/2026,16:13:57,Bedroom,27.1,73.6,0,Not Detected
22/2/2026,16:12:54,Living Room,26.7,75.8,1.93,Not Detected
22/2/2026,16:12:53,Bedroom,27.1,73.7,0,Not Detected
22/2/2026,16:11:55,Living Room,26.6,75.9,2.15,Not Detected
22/2/2026,16:11:54,Bedroom,27.1,73.8,0,Not Detected
22/2/2026,16:10:59,Living Room,26.7,75.8,2.17,Not Detected
22/2/2026,16:10:58,Bedroom,27,73.9,0,Not Detected
22/2/2026,16:10:06,Bedroom,27,73.8,0,Not Detected
22/2/2026,16:09:58,Living Room,26.6,75.8,2.3,Not Detected
22/2/2026,16:09:01,Bedroom,27,73.9,0,Not Detected
22/2/2026,16:08:53,Living Room,26.6,75.9,2.1,Not Detected
22/2/2026,16:07:01,Bedroom,26.9,74.1,0,Not Detected
22/2/2026,16:06:52,Living Room,26.6,75.9,2.15,Not Detected
22/2/2026,16:05:57,Living Room,26.6,75.8,2.15,Not Detected
22/2/2026,16:05:56,Bedroom,26.9,74.1,0,Not Detected
22/2/2026,16:05:03,Bedroom,26.9,74.2,0,Not Detected
22/2/2026,16:04:54,Living Room,26.6,75.8,2.1,Not Detected
22/2/2026,16:03:57,Living Room,26.6,75.7,2.08,Not Detected
22/2/2026,16:03:56,Bedroom,26.9,74.1,0,Not Detected
22/2/2026,16:03:02,Living Room,26.6,75.7,1.95,Not Detected
22/2/2026,16:03:00,Bedroom,26.9,74,0,Not Detected
22/2/2026,16:02:00,Living Room,26.7,75.6,2.03,Not Detected
22/2/2026,16:01:58,Bedroom,26.9,73.9,0,Not Detected
22/2/2026,16:01:02,Bedroom,26.9,73.9,0,Not Detected
22/2/2026,16:00:53,Living Room,26.6,75.6,2.2,Not Detected
22/2/2026,16:00:08,Living Room,26.6,75.6,1.93,Not Detected
22/2/2026,16:00:06,Bedroom,26.9,74.3,0,Not Detected
22/2/2026,15:59:01,Bedroom,26.8,73.9,0,Not Detected
22/2/2026,15:58:53,Living Room,26.7,75.4,2.17,Not Detected
22/2/2026,15:58:01,Living Room,26.7,75.3,1.95,Not Detected
22/2/2026,15:58:00,Bedroom,26.9,74.1,0,Not Detected
22/2/2026,15:57:00,Living Room,26.7,75.2,2.2,Not Detected
22/2/2026,15:56:59,Bedroom,26.8,74,0,Not Detected
22/2/2026,15:56:03,Bedroom,26.9,74,0,Not Detected
22/2/2026,15:55:55,Living Room,26.7,75.2,1.9,Not Detected
22/2/2026,15:54:58,Living Room,26.8,75,91.75,Detected
22/2/2026,15:54:56,Bedroom,26.8,74.3,0,Detected
22/2/2026,15:53:59,Living Room,26.7,75.1,91.75,Not Detected
22/2/2026,15:53:58,Bedroom,26.8,74.3,0,Not Detected
22/2/2026,15:52:54,Living Room,26.7,75.1,90.62,Not Detected
22/2/2026,15:52:53,Bedroom,26.7,74.6,90.74,Not Detected
22/2/2026,15:51:01,Bedroom,26.5,74.9,90.67,Not Detected
22/2/2026,15:50:51,Living Room,26.7,75.1,90.65,Not Detected
22/2/2026,15:48:01,Living Room,26.6,75.1,90.62,Not Detected
22/2/2026,15:48:00,Bedroom,26.5,74.9,90.72,Not Detected
22/2/2026,15:46:56,Living Room,26.6,75.1,90.62,Not Detected
22/2/2026,15:46:54,Bedroom,26.5,74.8,90.65,Not Detected
22/2/2026,15:46:00,Living Room,26.6,75.1,90.62,Not Detected
22/2/2026,15:45:59,Bedroom,26.4,74.8,90.7,Not Detected
22/2/2026,15:45:04,Living Room,26.6,75.2,90.62,Not Detected
22/2/2026,15:45:03,Bedroom,26.4,75,90.74,Not Detected
22/2/2026,15:43:59,Living Room,26.6,75,90.65,Not Detected
22/2/2026,15:43:58,Bedroom,26.4,74.9,90.72,Not Detected
22/2/2026,15:42:54,Living Room,26.6,75,90.62,Not Detected
22/2/2026,15:42:53,Bedroom,26.5,74.7,90.7,Not Detected
22/2/2026,15:40:54,Living Room,26.6,75.2,90.62,Not Detected
22/2/2026,15:40:53,Bedroom,26.5,74.8,90.7,Not Detected
22/2/2026,15:40:06,Bedroom,26.5,74.9,90.72,Detected
22/2/2026,15:39:58,Living Room,26.6,75.3,90.55,Detected
22/2/2026,15:39:01,Bedroom,26.5,75.2,0,Not Detected
22/2/2026,15:38:53,Living Room,26.6,75.5,91.65,Not Detected
22/2/2026,15:37:02,Living Room,26.6,75.7,90.62,Not Detected
22/2/2026,15:37:01,Bedroom,26.5,75.4,90.62,Not Detected
22/2/2026,15:35:02,Living Room,26.6,75.6,90.55,Not Detected
22/2/2026,15:35:00,Bedroom,26.4,75.3,90.62,Not Detected
22/2/2026,15:34:00,Living Room,26.6,75.4,90.23,Detected
22/2/2026,15:33:58,Bedroom,26.4,75.2,90.38,Detected
22/2/2026,15:32:54,Living Room,26.5,75.4,90.23,Detected
22/2/2026,15:32:53,Bedroom,26.4,75.3,90.33,Detected
22/2/2026,15:31:56,Living Room,26.5,75.6,91.28,Not Detected
22/2/2026,15:31:55,Bedroom,26.4,75.4,0,Not Detected
22/2/2026,15:31:00,Living Room,26.5,75.8,91.31,Not Detected
22/2/2026,15:30:59,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:30:12,Living Room,26.5,75.8,91.33,Not Detected
22/2/2026,15:30:11,Bedroom,26.3,75.7,0,Not Detected
22/2/2026,15:28:56,Living Room,26.5,75.7,91.31,Not Detected
22/2/2026,15:28:54,Bedroom,26.4,75.6,0,Not Detected
22/2/2026,15:28:01,Living Room,26.5,75.7,91.18,Not Detected
22/2/2026,15:27:59,Bedroom,26.4,75.6,0,Not Detected
22/2/2026,15:26:56,Living Room,26.5,75.7,91.26,Not Detected
22/2/2026,15:26:55,Bedroom,26.4,75.6,0,Not Detected
22/2/2026,15:26:00,Living Room,26.6,75.8,91.33,Not Detected
22/2/2026,15:25:59,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:25:04,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:24:56,Living Room,26.5,75.8,91.28,Not Detected
22/2/2026,15:24:00,Living Room,26.6,75.8,91.26,Not Detected
22/2/2026,15:23:59,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:22:55,Living Room,26.6,75.8,91.26,Not Detected
22/2/2026,15:22:54,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:21:59,Living Room,26.5,75.8,91.23,Not Detected
22/2/2026,15:21:58,Bedroom,26.4,75.6,0,Not Detected
22/2/2026,15:21:02,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:20:53,Living Room,26.6,75.8,91.18,Not Detected
22/2/2026,15:20:06,Living Room,26.6,75.8,91.26,Not Detected
22/2/2026,15:20:05,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:19:02,Living Room,26.6,75.9,91.16,Not Detected
22/2/2026,15:19:00,Bedroom,26.4,75.7,0,Not Detected
22/2/2026,15:17:56,Living Room,26.6,76,91.16,Not Detected
22/2/2026,15:17:54,Bedroom,26.4,75.8,0,Not Detected
22/2/2026,15:16:01,Living Room,26.6,76,91.23,Not Detected
22/2/2026,15:16:00,Bedroom,26.4,75.9,0,Not Detected
22/2/2026,15:15:06,Living Room,26.6,76.1,91.23,Not Detected
22/2/2026,15:15:04,Bedroom,26.4,75.9,0,Not Detected
22/2/2026,15:13:59,Living Room,26.6,76,91.16,Not Detected
22/2/2026,15:13:57,Bedroom,26.4,75.9,0,Not Detected
22/2/2026,15:13:01,Bedroom,26.4,75.9,0,Not Detected
22/2/2026,15:12:53,Living Room,26.6,76,91.11,Not Detected
22/2/2026,15:11:02,Living Room,26.6,76.1,91.04,Not Detected
22/2/2026,15:11:00,Bedroom,26.4,75.9,0,Not Detected
22/2/2026,15:10:06,Living Room,26.6,76.1,91.04,Not Detected
22/2/2026,15:10:05,Bedroom,26.4,75.9,0,Not Detected
22/2/2026,15:08:58,Living Room,26.6,76.1,91.01,Not Detected
22/2/2026,15:08:57,Bedroom,26.4,76,0,Not Detected
22/2/2026,15:08:02,Living Room,26.6,76.1,91.01,Not Detected
22/2/2026,15:08:01,Bedroom,26.4,76,0,Not Detected
22/2/2026,15:06:02,Living Room,26.6,76.1,90.99,Not Detected
22/2/2026,15:06:00,Bedroom,26.5,76,0,Not Detected
22/2/2026,15:05:04,Bedroom,26.5,76,0,Not Detected
22/2/2026,15:04:56,Living Room,26.7,76.2,91.01,Not Detected
22/2/2026,15:04:00,Living Room,26.7,76.2,90.96,Not Detected
22/2/2026,15:03:59,Bedroom,26.5,76,0,Not Detected
22/2/2026,15:02:54,Living Room,26.7,76.2,90.94,Not Detected
22/2/2026,15:02:53,Bedroom,26.5,76,0,Not Detected
22/2/2026,15:01:58,Living Room,26.6,76.2,91.01,Not Detected
22/2/2026,15:01:57,Bedroom,26.5,76.1,0,Not Detected
22/2/2026,15:01:01,Bedroom,26.5,76,0,Not Detected
22/2/2026,15:00:53,Living Room,26.7,76.2,90.94,Not Detected
22/2/2026,15:00:07,Living Room,26.7,76.2,90.96,Not Detected
22/2/2026,15:00:06,Bedroom,26.5,76.1,0,Not Detected
22/2/2026,14:59:01,Bedroom,26.5,76,0,Not Detected
22/2/2026,14:58:53,Living Room,26.7,76.1,90.96,Not Detected
22/2/2026,14:57:01,Living Room,26.7,76.1,90.96,Not Detected
22/2/2026,14:57:00,Bedroom,26.5,75.8,0,Not Detected
22/2/2026,14:55:56,Living Room,26.7,76,90.99,Not Detected
22/2/2026,14:55:55,Bedroom,26.5,75.8,0,Not Detected
22/2/2026,14:55:01,Living Room,26.7,76,90.87,Not Detected
22/2/2026,14:54:59,Bedroom,26.6,75.7,0,Not Detected
22/2/2026,14:53:55,Living Room,26.7,76,90.89,Not Detected
22/2/2026,14:53:54,Bedroom,26.6,75.7,0,Not Detected
22/2/2026,14:52:58,Living Room,26.7,76,90.99,Not Detected
22/2/2026,14:52:57,Bedroom,26.6,75.7,0,Not Detected
22/2/2026,14:52:02,Living Room,26.7,75.9,90.94,Detected
22/2/2026,14:52:01,Bedroom,26.6,75.8,0,Detected
22/2/2026,14:51:02,Bedroom,26.6,75.7,0,Not Detected
22/2/2026,14:50:53,Living Room,26.7,76.1,91.01,Not Detected
22/2/2026,14:50:06,Bedroom,26.6,75.9,0,Not Detected
22/2/2026,14:49:55,Living Room,26.7,76.1,90.99,Not Detected
22/2/2026,14:48:59,Living Room,26.7,76,90.84,Not Detected
22/2/2026,14:48:58,Bedroom,26.6,75.8,0,Not Detected
22/2/2026,14:48:02,Living Room,26.7,76,90.94,Not Detected
22/2/2026,14:48:01,Bedroom,26.6,75.7,0,Not Detected
22/2/2026,14:46:00,Living Room,26.7,75.9,90.89,Not Detected
22/2/2026,14:45:59,Bedroom,26.6,75.5,0,Not Detected
22/2/2026,14:45:04,Living Room,26.7,75.8,90.89,Not Detected
22/2/2026,14:45:03,Bedroom,26.6,75.4,0,Not Detected
22/2/2026,14:43:01,Bedroom,26.7,75,0,Not Detected
22/2/2026,14:42:52,Living Room,26.7,75.5,90.87,Not Detected
22/2/2026,14:41:56,Living Room,26.8,75.4,90.87,Not Detected
22/2/2026,14:41:55,Bedroom,26.7,74.8,0,Not Detected
22/2/2026,14:41:00,Living Room,26.7,75.4,90.89,Not Detected
22/2/2026,14:40:59,Bedroom,26.7,74.8,0,Not Detected
22/2/2026,14:40:04,Living Room,26.8,75.2,2.22,Not Detected
22/2/2026,14:40:02,Bedroom,26.8,74.4,0,Not Detected
22/2/2026,14:38:56,Living Room,26.8,75.1,1.9,Not Detected
22/2/2026,14:38:54,Bedroom,26.8,74.1,0,Not Detected
22/2/2026,14:37:02,Living Room,26.8,75.3,2,Not Detected
22/2/2026,14:37:00,Bedroom,26.9,74.3,0,Not Detected
22/2/2026,14:35:53,Living Room,26.8,75.3,1.93,Not Detected
22/2/2026,14:35:52,Bedroom,26.9,74,0,Not Detected
22/2/2026,14:34:58,Living Room,26.8,75.4,2.25,Not Detected
22/2/2026,14:34:57,Bedroom,26.9,74.1,0,Not Detected
22/2/2026,14:34:02,Living Room,26.8,75.4,2.2,Not Detected
22/2/2026,14:34:01,Bedroom,26.9,74.3,0,Not Detected
22/2/2026,14:32:58,Living Room,26.8,75.4,2.17,Not Detected
22/2/2026,14:32:56,Bedroom,26.9,74.3,0,Not Detected
22/2/2026,14:32:02,Living Room,26.8,75.4,2.44,Not Detected
22/2/2026,14:32:01,Bedroom,26.9,74.2,0,Not Detected
22/2/2026,14:30:11,Living Room,26.8,75.3,2.17,Not Detected
22/2/2026,14:30:10,Bedroom,26.9,74.1,0,Not Detected
22/2/2026,14:28:01,Living Room,26.8,75.4,2.39,Not Detected
22/2/2026,14:28:00,Bedroom,27,73.9,0,Not Detected
22/2/2026,14:26:01,Living Room,26.9,75.3,2.08,Not Detected
22/2/2026,14:26:00,Bedroom,27,73.7,0,Not Detected
22/2/2026,14:25:04,Bedroom,27,73.6,0,Not Detected
22/2/2026,14:24:56,Living Room,26.9,75.2,2.1,Not Detected
22/2/2026,14:24:01,Living Room,26.8,75.2,2.15,Not Detected
22/2/2026,14:24:00,Bedroom,27,73.4,0,Not Detected
22/2/2026,14:22:56,Living Room,26.8,75.2,89.28,Detected
22/2/2026,14:22:54,Bedroom,27.2,73.1,89.4,Detected
22/2/2026,14:21:59,Living Room,26.8,75.1,89.13,Not Detected
22/2/2026,14:21:58,Bedroom,27.3,72.8,89.38,Not Detected
22/2/2026,14:20:25,Living Room,26.8,75.1,83.54,Not Detected
22/2/2026,14:20:24,Bedroom,27.3,72.7,83.54,Not Detected
22/2/2026,14:20:07,Living Room,26.8,75.2,85.15,Detected
22/2/2026,14:20:05,Bedroom,27.3,72.7,85.18,Detected
22/2/2026,14:18:59,Living Room,26.8,75.2,85.93,Detected
22/2/2026,14:18:58,Bedroom,27.2,72.7,85.93,Detected
22/2/2026,14:17:55,Living Room,26.8,75.3,85.91,Detected
22/2/2026,14:17:54,Bedroom,27.3,72.3,85.96,Detected
22/2/2026,14:17:00,Living Room,26.8,76.4,85.89,Not Detected
22/2/2026,14:16:58,Bedroom,27.7,72.4,85.93,Not Detected
